Spending_Deviation_Amount,User Device Recognition,Spending Pattern Deviation,Login Location Match,Known Threat Flag,Location_Deviation,Amount_Percent_of_Balance,Amount,Amount_to_Balance_Ratio,Account Balance,Transaction_Hour
0.0,1,0,0,0,1,336.7738386988972,1.6383303651732557,3.367738386988972,-0.0971346289690051,-0.5126440346387905
0.0,1,0,1,0,0,110.15822991833936,-0.3888147143234088,1.1015822991833937,0.4566495124256117,-1.233180996076354
5930.0,1,1,0,0,1,189.03169867135887,0.3299819657104786,1.8903169867135896,0.1305340025436543,0.3520003190862856
0.0,1,0,1,0,0,93.62809269571856,-0.9448846230970296,0.9362809269571856,-0.4724348295922752,-0.5126440346387905
0.0,1,0,1,0,0,44.48973042362002,-1.063933390475971,0.4448973042362003,1.185662725351341,0.6402151036613111
0.0,0,0,0,0,1,450.3127971228176,0.5417084688449713,4.503127971228176,-1.3209137987058504,0.0637855345112602
9096.86,1,1,1,0,0,381.8439775851576,1.436558952683395,3.818439775851576,-0.5193118352637927,-0.800858819213816
0.0,1,0,1,0,0,111.89261362922905,0.1261000320730722,1.1189261362922904,1.5437500063681893,1.5048594573863872
0.0,1,0,0,0,1,153.40058275087276,0.4120861302864391,1.5340058275087276,0.8898571089234142,-1.3772883883638667
0.0,1,0,1,0,0,384.5292825884323,1.6598269315634888,3.845292825884323,-0.3905550634404642,-0.5126440346387905
0.0,1,0,1,0,0,216.7971309983252,-0.909837392782654,2.167971309983252,-1.624684372930646,-1.089073603788841
0.0,1,0,1,0,0,190.74235488005863,0.0777746885787736,1.9074235488005864,-0.219528045320024,-1.665503172938892
0.0,1,0,1,0,0,40.41893262818274,-1.572257999646837,0.4041893262818274,-1.5351840795893987,-0.9449662115013286
0.0,0,0,1,0,0,34.9367915993691,-1.2266252193331315,0.349367915993691,1.0652325634626856,1.6489668496738998
0.0,1,0,0,0,1,237.47447916046264,1.740994639736234,2.3747447916046265,1.0437142612633614,1.5048594573863872
0.0,0,0,1,0,0,203.8044427390413,1.1531166614160766,2.038044427390413,0.9300177177500046,-1.233180996076354
0.0,1,0,1,0,0,210.4772152655435,0.3493854821547185,2.104772152655435,-0.1219766865300498,1.2166446728113618
2002.96,1,1,0,0,1,47.579072391472174,-1.042220181186486,0.4757907239147217,1.0542193947900422,0.2078929267987729
0.0,0,0,0,0,1,188.316957429736,0.7344787182949684,1.8831695742973595,0.6701017706165086,1.2166446728113618
2250.59,0,1,1,0,0,45.61492047856762,-0.9556923083774248,0.4561492047856762,1.677759344954858,0.4961077113737983
0.0,1,0,1,0,0,262.50067940936674,0.2829809392938617,2.625006794093668,-0.6696127415820023,-0.5126440346387905
0.0,1,0,1,0,0,320.59964554347675,1.4689435718811652,3.2059964554347675,-0.1025421895056899,0.7843224959488238
0.0,1,0,1,0,0,8.491728320579176,-1.6486560697957409,0.0849172832057917,0.1410908006614503,-0.2244292500637651
0.0,1,0,1,0,0,178.4009522864795,0.7715980331134742,1.7840095228647952,0.9015074742198071,-0.5126440346387905
0.0,1,0,1,0,0,496.0607681469499,0.9152008271543411,4.960607681469499,-1.2506327332593177,0.3520003190862856
1826.93,1,1,1,0,0,132.56394441824185,-1.1037292933723235,1.3256394441824184,-1.3840048752222367,1.0725372805238491
0.0,1,0,0,0,1,171.9985255122061,0.7850298928670593,1.7199852551220611,1.0500001198489983,0.7843224959488238
0.0,1,0,1,0,0,58.55675673779023,-1.1589662442008033,0.5855675673779023,-0.116655233645223,-0.2244292500637651
0.0,1,0,1,0,0,327.2609488554397,0.3585019551248288,3.272609488554397,-0.988942968497546,0.4961077113737983
0.0,0,0,1,0,0,50.17287628597552,-0.8735147647549438,0.5017287628597552,1.6954286351161276,1.3607520650988745
4258.75,1,1,0,0,1,89.91381785629837,-0.2539929461828436,0.8991381785629836,1.5077742294218994,-0.3685366423512778
0.0,1,0,1,0,0,351.89449165587223,0.3747466783283714,3.5189449165587225,-1.0882939772113536,-0.3685366423512778
0.0,1,0,0,0,1,7.739496436436219,-1.642383908438383,0.0773949643643621,0.6043671891880806,1.0725372805238491
0.0,1,0,1,0,0,209.59255944273653,1.6454306614842042,2.0959255944273654,1.412177514329103,-0.3685366423512778
0.0,1,0,1,0,0,101.57950046434333,-0.2897460130399413,1.0157950046434332,0.9526554194234834,0.4961077113737983
0.0,1,0,1,1,0,55.64673901096888,-1.2113623776568414,0.5564673901096888,-0.2203546787778612,0.4961077113737983
0.0,1,0,0,0,1,271.6006682195713,1.0813519539189034,2.716006682195713,-0.0089345611708138,0.6402151036613111
0.0,0,0,0,0,1,455.7913287768334,0.7069545873691124,4.557913287768334,-1.2465942843871751,-1.089073603788841
0.0,1,0,1,0,0,16.324000669422873,-1.6500782256021171,0.1632400066942287,-1.1814968995824968,0.7843224959488238
0.0,1,0,1,0,0,595.0775974829427,1.1988178304371846,5.950775974829427,-1.352833905249626,0.6402151036613111
4145.35,1,1,1,0,0,121.17150824598228,-0.293617631303982,1.2117150824598226,0.3750969553508614,-0.6567514269263032
0.0,0,0,0,0,1,162.55346872005575,0.6467558152997145,1.6255346872005576,1.0507578671853486,-0.9449662115013286
0.0,1,0,0,1,1,118.2787641852636,-0.2197738508220578,1.1827876418526362,0.6009917692352453,0.4961077113737983
2370.12,1,1,1,0,0,225.7665672836037,-0.9139256539459462,2.257665672836037,-1.6667307393329274,0.7843224959488238
8646.5,1,1,0,0,1,597.08449576002,1.2791923460594448,5.9708449576002,-1.3237553512171658,0.0637855345112602
4984.58,1,1,1,0,0,159.66597050495213,-0.0003705017253836,1.5966597050495213,0.1174800825219755,-0.0803218577762524
7497.78,1,1,0,0,1,165.63749552646345,0.8778019731109947,1.6563749552646343,1.3270687112326156,-1.5213957806513794
0.0,1,0,1,0,0,180.2382537669796,1.228001725510531,1.8023825376697955,1.4901221607910011,-1.3772883883638667
0.0,1,0,1,0,0,51.37080469065912,-1.2316080060159134,0.5137080469065912,-0.121838914287077,-1.089073603788841
0.0,0,0,1,0,0,85.00212414444182,-0.4836379136296111,0.8500212414444183,1.0776837299213584,0.7843224959488238
0.0,1,0,0,0,1,271.38556010863863,1.4421672083817572,2.7138556010863866,0.3207285839676946,0.3520003190862856
0.0,1,0,1,0,0,105.15931452695008,-0.1127068334678422,1.0515931452695009,1.2475827378024589,0.4961077113737983
0.0,1,0,1,0,0,489.1348952056204,1.1650844344795597,4.891348952056204,-1.1060493750244815,1.6489668496738998
0.0,1,0,0,0,1,225.79734913398468,-0.0616559825313492,2.257973491339847,-0.7367164346749736,-1.233180996076354
0.0,1,0,0,0,1,99.30092769971924,-0.0848053245884517,0.9930092769971924,1.542088128687329,-1.3772883883638667
0.0,1,0,1,0,0,123.91592659199956,-1.118520412606696,1.2391592659199957,-1.33060090953988,0.7843224959488238
2664.14,0,1,1,0,0,64.377487428443,-0.8111880003364476,0.64377487428443,0.9927040883026584,0.9284298882363364
8398.0,1,1,1,0,0,479.3734694925994,1.1923604743433698,4.793734694925994,-1.0622033586983672,-0.800858819213816
0.0,0,0,0,0,1,511.0885612399726,1.0473669726589216,5.110885612399726,-1.2257217895767865,0.0637855345112602
0.0,1,0,1,0,0,222.1892657853509,-0.8599920547532854,2.221892657853509,-1.5923595604231375,0.6402151036613111
0.0,1,0,1,0,0,71.87411196362604,-0.8936730371062531,0.7187411196362603,0.3382256588252482,-0.0803218577762524
0.0,1,0,1,0,0,74.93964719282755,-0.7604551252682104,0.7493964719282755,0.657297562785218,-0.800858819213816
0.0,1,0,0,0,1,164.2298740955264,0.8814185118323686,1.642298740955264,1.3659032622205922,-0.800858819213816
0.0,0,0,1,1,0,261.99099332701843,1.7178033667954051,2.619909933270184,0.683672336549336,0.3520003190862856
0.0,1,0,1,0,0,28.05060506050605,-1.5193621898263965,0.2805060506050605,-0.6139010908298502,1.2166446728113618
0.0,1,0,0,0,1,179.0721583094523,0.9784954961388472,1.7907215830945231,1.173211558892668,-1.5213957806513794
0.0,0,0,0,0,1,101.6056863586831,-0.8819813090273,1.016056863586831,-0.4846190623301881,1.2166446728113618
0.0,1,0,1,0,0,97.93943945652543,-0.7396259587772838,0.9793943945652543,-0.048346033426239,-1.665503172938892
0.0,0,0,1,1,0,110.80979654890989,-0.6793887500644702,1.1080979654890988,-0.2073524233472972,1.3607520650988745
0.0,1,0,1,0,0,32.51653289590632,-1.2371533653886866,0.3251653289590632,1.256072952275661,0.4961077113737983
0.0,1,0,1,0,0,169.16893801736322,1.0685874940646245,1.691689380173632,1.523618037363779,0.7843224959488238
4617.77,0,1,0,0,1,153.85438080356104,-0.1285427305550555,1.5385438080356104,0.0137289727982221,1.3607520650988745
0.0,0,0,1,0,0,501.11718700989104,1.6073259708981356,5.01117187009891,-0.9235958715024792,-1.089073603788841
0.0,0,0,1,0,0,50.733381043788825,-1.4770539281467894,0.5073338104378883,-1.2832761440787006,0.3520003190862856
0.0,0,0,1,0,0,126.23735057982152,0.4561065697181941,1.2623735057982153,1.7204170756853314,-1.665503172938892
0.0,1,0,1,0,0,350.83090444374693,0.9917491496365968,3.5083090444374694,-0.6504107352176595,-1.089073603788841
0.0,1,0,1,0,0,179.65227036308264,0.2613935226555555,1.7965227036308264,0.1774798943366581,0.4961077113737983
4282.59,1,1,1,0,0,130.69626916914626,-0.2456626772825971,1.3069626916914627,0.250835002954523,0.7843224959488238
7498.61,0,1,1,0,0,201.7599418823656,0.8780919950567667,2.017599418823656,0.6295795096521147,1.3607520650988745
1903.21,1,1,1,0,0,50.32670405715933,-1.0770752282837837,0.5032670405715933,0.6856442017768851,-0.0803218577762524
0.0,1,0,1,0,0,300.6088575195843,0.6956018006002784,3.006088575195843,-0.5723627595735316,-0.6567514269263032
0.0,1,0,1,0,0,101.7683487545063,-1.3051268221489605,1.017683487545063,-1.5125808209766631,0.2078929267987729
6405.9,1,1,0,0,1,285.0144823075588,0.4962728620874609,2.850144823075588,-0.6353677284380596,1.5048594573863872
8483.92,1,1,1,0,0,480.69714208009424,1.2223829870912375,4.806971420800942,-1.0509663101308928,-1.3772883883638667
4936.28,1,1,1,0,0,278.7126644458246,-0.0172476824251278,2.787126644458246,-1.0456448572460662,0.2078929267987729
0.0,1,0,0,0,1,34.66976021362985,-1.1886358386773102,0.3466976021362985,1.36325975730855,1.5048594573863872
9488.65,1,1,1,0,0,344.7785327568039,1.573459793808711,3.447785327568039,-0.2009287925186873,1.0725372805238491
0.0,1,0,1,0,0,329.00619341070586,-0.2552788266171099,3.2900619341070585,-1.4570586070585985,-0.2244292500637651
0.0,1,0,1,0,0,56.64558716198114,-0.8851226310664448,0.5664558716198114,1.1574538586026475,-0.5126440346387905
0.0,1,0,1,0,0,112.22369731164952,-0.4424443146090555,1.1222369731164952,0.2831684262272174,0.2078929267987729
0.0,1,0,1,0,0,48.19523606975755,-1.3461806515570962,0.4819523606975754,-0.5463065841212883,-1.5213957806513794
0.0,1,0,1,0,0,148.91091412484585,-0.6238862369723922,1.4891091412484585,-0.7202009870486012,1.3607520650988745
0.0,1,0,1,0,0,808.7226795344875,1.244560930342019,8.087226795344876,-1.6606257068161925,-1.089073603788841
2761.44,1,1,0,0,1,56.9662712738525,-0.7771890421152238,0.569662712738525,1.6033709445146964,-0.0803218577762524
7928.86,1,1,0,0,1,378.534531323104,1.028431684416289,3.78534531323104,-0.767069381954933,0.9284298882363364
720.26,0,1,1,0,0,50.65012693121804,-1.490426385815096,0.5065012693121804,-1.3462208375869285,1.5048594573863872
0.0,1,0,1,0,0,189.09261677507587,1.4658057440823302,1.8909261677507587,1.6098806829951646,-1.089073603788841
6329.23,0,1,1,0,0,139.9185588182628,0.4694825216268111,1.3991855881826278,1.3243907632598308,-1.089073603788841
0.0,1,0,1,0,0,59.50973340584413,-1.3865041847403357,0.5950973340584413,-1.0981791356446566,1.2166446728113618
8561.04,1,1,1,0,0,448.2712758994445,1.2493305683658604,4.482712758994445,-0.9262221548841496,-0.2244292500637651
0.0,1,0,1,0,0,127.34478339947093,0.4108561576971408,1.273447833994709,1.5955351481956144,1.0725372805238491
0.0,1,0,1,0,0,187.83031769740285,1.3821256771263315,1.8783031769740288,1.5281903536774408,1.2166446728113618
1462.51,0,1,1,0,0,49.00696648113957,-1.231066398767785,0.4900696648113957,-0.0009954356695026,0.9284298882363364
0.0,1,0,1,0,0,3.009508185242056,-1.721077694471289,0.0300950818524205,-0.8491213634104599,0.3520003190862856
0.0,1,0,0,1,1,411.397160768365,0.9018283694860344,4.11397160768365,-0.9869797140351828,0.3520003190862856
0.0,1,0,1,0,0,165.96505009896566,-0.2361268954752262,1.6596505009896567,-0.3346023112631094,0.4961077113737983
0.0,1,0,0,0,1,455.46183025782864,1.727559285742338,4.554618302578287,-0.6934387288511222,-1.5213957806513794
0.0,1,0,1,0,0,237.63970886475283,-0.2680957000760459,2.3763970886475283,-1.042183329641373,-0.6567514269263032
0.0,1,0,1,0,0,51.63968930498383,-0.850508686550572,0.5163968930498383,1.6840365927753091,0.6402151036613111
0.0,1,0,0,0,1,224.13111332826844,1.6803101682636756,2.2413111332826845,1.1921724638318092,1.2166446728113618
0.0,1,0,1,0,0,237.20163655607104,1.4060123038889514,2.3720163655607105,0.6998605750986474,-1.089073603788841
0.0,1,0,1,0,0,4.906848408843749,-1.6700513032169697,0.0490684840884374,1.0477957639614324,-1.089073603788841
0.0,1,0,1,0,0,226.8983905872621,1.478189331742764,2.268983905872621,0.9267628485097704,0.6402151036613111
0.0,1,0,0,0,1,189.15439121198568,0.1495918096806042,1.891543912119857,-0.1062275970052142,-1.5213957806513794
0.0,1,0,1,0,0,284.80147377088986,0.143197349912378,2.8480147377088985,-0.939422457913987,0.3520003190862856
0.0,1,0,0,0,1,189.6190992887992,0.7248485919992139,1.8961909928879912,0.6353315007962321,1.3607520650988745
0.0,1,0,1,0,0,77.88845009467136,-0.4843786925754384,0.7788845009467136,1.4085523821858794,-1.5213957806513794
1067.79,1,1,1,0,0,60.062436719541004,-1.3689910523040796,0.60062436719541,-1.039875644571577,-0.6567514269263032
6239.82,0,1,0,0,1,429.14265278331794,0.4382405190105767,4.291426527833179,-1.318674999757541,-0.2244292500637651
0.0,0,0,1,0,0,622.9623495015277,1.727402044928365,6.229623495015277,-1.1982534486340717,-0.9449662115013286
0.0,1,0,0,0,1,690.0584077977712,0.8132948027387428,6.900584077977713,-1.6581371956774948,1.6489668496738998
0.0,0,0,1,0,0,90.67337719755191,-0.5560735152664015,0.9067337719755192,0.6526305280545122,-1.665503172938892
0.0,0,0,1,0,0,25.67426373500201,-1.5076984156699271,0.2567426373500201,-0.3208336977310089,1.2166446728113618
8028.97,1,1,1,0,0,212.6654129363776,1.0634125241647654,2.126654129363776,0.6802108089446428,1.2166446728113618
0.0,1,0,1,0,0,65.3111659593759,-1.0171979263229525,0.653111659593759,0.1644604173757224,1.0725372805238491
0.0,1,0,1,0,0,40.71761556175463,-1.2861356260613603,0.4071761556175463,0.1888633259122913,-0.6567514269263032
0.0,0,0,1,0,0,283.3377430081599,1.550824105077253,2.8333774300816,0.2932602430249796,-0.2244292500637651
0.0,1,0,1,0,0,217.0255641092354,1.230846037123283,2.170255641092354,0.805015239547687,-1.089073603788841
6692.16,1,1,1,0,0,170.22982511923686,0.596298985216007,1.7022982511923688,0.814409584365399,0.9284298882363364
3218.04,0,1,1,0,0,219.11402230604767,-0.6176420295375179,2.1911402230604766,-1.306068839525524,-1.665503172938892
5884.1,1,1,1,0,0,120.72747118819338,0.313943402685256,1.2072747118819338,1.6260775323096617,-0.5126440346387905
0.0,1,0,1,0,0,152.57504270723177,-0.4313396189022672,1.5257504270723177,-0.4536547507220366,-1.5213957806513794
0.0,0,0,1,0,0,600.0757899992867,0.6095107078300305,6.000757899992867,-1.6049829421855264,0.3520003190862856
0.0,1,0,1,0,0,85.49667796949487,-0.5482988305755255,0.8549667796949487,0.8702073427694095,-1.089073603788841
4399.66,1,1,1,0,0,141.94099959995356,-0.204755605967503,1.4194099959995354,0.0983297407487471,0.9284298882363364
0.0,1,0,1,0,0,428.7568497748271,0.7130240827884614,4.28756849774827,-1.1596169452453686,-0.0803218577762524
0.0,1,0,0,0,1,8.277005201507663,-1.663758176417748,0.0827700520150766,-0.2381875734776615,0.9284298882363364
0.0,1,0,1,0,0,148.07392841008743,0.2049475646796409,1.4807392841008744,0.6696195677661037,1.5048594573863872
0.0,1,0,1,0,0,105.55187600286776,-1.2019419057797174,1.0555187600286775,-1.3096078640168896,-0.6567514269263032
0.0,1,0,1,0,0,305.78296927431774,1.2700898500505768,3.0578296927431774,-0.1432022227130569,-0.2244292500637651
0.0,1,0,1,0,0,135.03286500698383,-0.5935562310771998,1.3503286500698382,-0.4746650177753986,-1.3772883883638667
0.0,1,0,1,0,0,180.9853960761174,1.0445016956043067,1.809853960761174,1.2235070383429505,1.3607520650988745
0.0,1,0,1,0,0,59.506472272902,-0.973963690961061,0.59506472272902,0.6103086171662852,-0.6567514269263032
0.0,0,0,1,0,0,188.25610900392508,0.2488841423439438,1.8825610900392509,0.0355055979531206,0.7843224959488238
6330.8,1,1,1,0,0,349.1410450847925,0.4700311173555608,3.491410450847925,-1.0093504819879018,-0.800858819213816
0.0,1,0,1,0,0,85.97832858512821,-0.8837109579810004,0.8597832858512822,-0.110412428885515,1.6489668496738998
0.0,1,0,1,0,0,258.0202775173195,-0.4055661023719747,2.580202775173196,-1.2942118158646718,0.7843224959488238
0.0,1,0,0,0,1,89.26583521847839,-0.9037713916036156,0.8926583521847838,-0.2563993418456372,-0.3685366423512778
5157.56,0,1,1,0,0,321.46547909174205,0.06007286716575,3.2146547909174203,-1.1891949236586057,0.3520003190862856
0.0,1,0,0,0,1,293.1251993337822,0.5701620676934218,2.931251993337822,-0.6268000170781847,-0.2244292500637651
0.0,1,0,1,0,0,249.80586068429963,-0.690000757887477,2.498058606842996,-1.5328247299284885,0.6402151036613111
0.0,1,0,1,1,0,209.3982028873984,1.642911314220329,2.093982028873984,1.4129094293698967,-1.089073603788841
9377.2,1,1,1,0,0,453.6667021451587,1.5345164855481217,4.536667021451587,-0.7908695369284953,-1.5213957806513794
0.0,1,0,1,0,0,96.10875471320465,-0.6011736749541029,0.9610875471320464,0.3546980526256915,1.6489668496738998
0.0,1,0,1,0,0,3.877547329228495,-1.68966447407984,0.0387754732922849,0.7618666952016226,-1.665503172938892
0.0,1,0,1,0,0,280.1038396648716,0.1317047935311239,2.801038396648716,-0.9221750952468216,-1.089073603788841
0.0,1,0,0,0,1,132.15939361854103,0.4560681330747786,1.3215939361854103,1.528061192199654,-1.665503172938892
0.0,1,0,1,0,0,123.82727124449518,0.3801173256856191,1.2382727124449515,1.6527106290293538,0.9284298882363364
0.0,1,0,1,1,0,748.632379893509,1.2695063119187222,7.48632379893509,-1.5793659157577593,1.2166446728113618
3040.4,1,1,1,0,0,74.15175697032369,-0.6797137144133472,0.7415175697032369,0.9599229052403018,1.2166446728113618
4872.43,1,1,1,0,0,263.9267007198843,-0.0395584068077087,2.639267007198843,-0.981038286056978,1.3607520650988745
0.0,1,0,1,0,0,235.1219956238685,0.6947561944451359,2.3512199562386846,-0.0166670283076659,0.2078929267987729
5088.02,1,1,1,0,0,110.73816446990404,0.035773920046491,1.1073816446990403,1.385639136026455,-0.9449662115013286
7450.62,1,1,1,0,0,387.5343940662759,0.8613231358066482,3.875343940662759,-0.915217596976692,-0.9449662115013286
0.0,0,0,1,0,0,240.05504148939715,1.278385176547718,2.400550414893972,0.5299701779827334,-1.3772883883638667
8241.67,1,1,0,0,1,173.4781638615487,1.1377350155692287,1.7347816386154868,1.5201392882287146,-0.9449662115013286
504.93,1,1,0,0,1,16.026318545814647,-1.5656678624212224,0.1602631854581464,0.1422360324311622,-1.089073603788841
0.0,0,0,1,0,0,124.450242511074,0.2429159798935995,1.2445024251107402,1.3598929481209006,-1.5213957806513794
9967.29,0,1,1,0,0,330.305209437964,1.7407081120307726,3.30305209437964,0.0276870231644105,0.6402151036613111
0.0,1,0,0,0,1,90.4162169203856,-0.3839821799739789,0.904162169203856,1.130829372648141,0.9284298882363364
0.0,0,0,1,0,0,204.7538896625969,0.7700396019349885,2.047538896625969,0.4527402250312567,0.3520003190862856
0.0,0,0,1,0,0,34.37754818591564,-1.4739894793944754,0.3437754818591564,-0.6487919113627283,1.5048594573863872
0.0,1,0,1,0,0,107.97056530463568,-0.561367289336818,1.079705653046357,0.1241620363061593,0.4961077113737983
0.0,1,0,1,0,0,35.125822631370475,-1.2277293992712517,0.3512582263137047,1.0379192162933149,-1.3772883883638667
0.0,0,0,1,0,0,157.2852788672876,0.5208723138734237,1.5728527886728758,0.974828139776929,1.2166446728113618
0.0,1,0,1,0,0,143.2832244488757,0.0756956155940225,1.4328322444887571,0.5556647012971729,-1.5213957806513794
0.0,1,0,1,0,0,31.79432940634636,-1.196941647895383,0.3179432940634635,1.654665272726531,-1.665503172938892
0.0,1,0,0,0,1,25.753719588111075,-1.4804503297286011,0.2575371958811107,-0.0670486154098057,-0.3685366423512778
0.0,1,0,1,0,0,280.54048594678824,1.654945477849712,2.8054048594678824,0.4132770881847167,-0.5126440346387905
0.0,0,0,1,0,0,101.03133908111242,-0.5296745297205283,1.010313390811124,0.3865578838131666,0.9284298882363364
2861.83,1,1,0,1,1,224.0355409425395,-0.7421103636380536,2.240355409425395,-1.4707583344692126,-1.5213957806513794
0.0,1,0,0,0,1,273.74842845071004,0.1143174537460457,2.7374842845071004,-0.8995546151037143,0.0637855345112602
0.0,1,0,0,0,1,221.5939704735765,0.7009305170738,2.2159397047357645,0.1461194875299596,1.3607520650988745
0.0,1,0,1,0,0,107.40228092406664,-1.3570931640468065,1.0740228092406665,-1.6873190788921848,1.0725372805238491
0.0,1,0,0,0,1,651.5191209977693,1.125480714800284,6.515191209977693,-1.4860768857347582,1.5048594573863872
0.0,1,0,1,0,0,387.1172604293836,0.4517562405316142,3.871172604293836,-1.174151916879006,0.9284298882363364
0.0,1,0,1,0,0,402.67674433956034,-0.0368713360089297,4.026767443395603,-1.5271416249058576,-0.2244292500637651
0.0,1,0,0,0,1,89.15506616327596,-0.2386811851422062,0.8915506616327596,1.5848061347741025,-1.5213957806513794
0.0,1,0,1,0,0,119.64221416436342,-0.0934046499926069,1.1964221416436345,0.8251299870217249,-1.665503172938892
0.0,1,0,1,0,0,74.28220799261247,-1.1012413942712436,0.7428220799261247,-0.4446737226332427,1.6489668496738998
0.0,0,0,1,0,0,138.23084130454347,0.0828029003855916,1.3823084130454346,0.6826046016662961,-0.800858819213816
7319.33,1,1,1,0,0,176.54466602988992,0.8154472547700145,1.7654466602988992,0.9992224375483116,-1.089073603788841
0.0,1,0,0,0,1,121.47852679165004,0.3330079778193768,1.2147852679165003,1.6388042432542798,-1.3772883883638667
0.0,1,0,1,0,0,297.28943163661256,1.5346073357961942,2.972894316366126,0.1454134047847239,-1.233180996076354
6675.32,1,1,1,0,0,343.2394076511724,0.5904146845331147,3.432394076511724,-0.8960758659686494,-0.3685366423512778
0.0,1,0,1,0,0,461.2779414404426,1.310902576877287,4.612779414404426,-0.9396980023999328,-1.3772883883638667
0.0,0,0,0,0,1,198.6947672354626,0.0180406504706728,1.986947672354626,-0.3877135109291491,1.2166446728113618
0.0,1,0,1,0,0,156.9252421558076,0.6422971646635086,1.569252421558076,1.1736420971519586,0.4961077113737983
0.0,0,0,0,0,1,191.6811494910322,0.3890905348029987,1.9168114949103217,0.1691877274627287,0.9284298882363364
0.0,1,0,0,0,1,229.3461776609205,0.0439888790164905,2.293461776609205,-0.6515817992829289,0.2078929267987729
0.0,1,0,1,0,0,15.7821099813823,-1.593111625819937,0.157821099813823,-0.2443012167595823,-1.233180996076354
0.0,1,0,0,0,1,265.8544960695934,1.2607497457005936,2.658544960695934,0.212723756242154,-0.6567514269263032
0.0,1,0,1,0,0,63.1054949763053,-0.8980373432540751,0.631054949763053,0.7253828831093709,-1.233180996076354
0.0,0,0,1,0,0,338.7721035507144,0.7682785048184935,3.3877210355071443,-0.744612506350356,-0.800858819213816
0.0,1,0,1,0,0,195.22975900321435,1.2779274310670414,1.9522975900321435,1.2413141007471928,-1.089073603788841
0.0,1,0,1,0,0,224.1870610672074,0.8579826420698047,2.241870610672074,0.2873274258119607,0.9284298882363364
0.0,1,0,1,0,0,237.72517187286147,1.41387434458759,2.377251718728614,0.7008077592690861,0.9284298882363364
0.0,0,0,0,0,1,323.2609272334,0.4720892248984487,3.232609272334,-0.8827808445217679,-0.2244292500637651
0.0,0,0,1,0,0,51.538705654659466,-0.9362887919331848,0.5153870565465947,1.282223846144948,-1.089073603788841
7077.9,1,1,1,0,0,172.20748886888396,0.731085810953467,1.7220748886888395,0.9684131197135052,-0.2244292500637651
0.0,0,0,1,0,0,42.64963395852233,-1.1770000184433251,0.4264963395852233,0.6944357930315911,1.6489668496738998
0.0,1,0,1,0,0,304.2138076864386,1.6712950282625696,3.042138076864386,0.1943139402749052,0.4961077113737983
0.0,1,0,1,0,0,45.84218371529718,-1.3982203725014626,0.4584218371529718,-0.7221384092154072,-0.9449662115013286
0.0,1,0,1,0,0,23.662802857677534,-1.5918781589903284,0.2366280285767753,-1.0062419957558266,0.2078929267987729
0.0,1,0,0,0,1,108.4405922023358,0.076079982028178,1.084405922023358,1.561057644391655,-1.233180996076354
9652.61,1,1,0,1,1,344.0050606746379,1.6307513579397683,3.4400506067463787,-0.1545598219931325,0.0637855345112602
0.0,1,0,1,0,0,466.2763919027556,0.9533649198256878,4.662763919027556,-1.1461410977295852,0.9284298882363364
0.0,1,0,1,0,0,246.53500285245465,1.1873357567768623,2.465350028524546,0.3574621082503347,-0.9449662115013286
0.0,1,0,0,0,1,110.69562582290122,-0.261474114687637,1.1069562582290122,0.7254345477004857,1.0725372805238491
0.0,1,0,1,0,0,113.90932440230364,0.0167967009201326,1.1390932440230366,1.2344427101289217,-0.0803218577762524
0.0,1,0,1,0,0,479.2461874411916,0.1444028628195026,4.792461874411916,-1.6006603380622528,-0.5126440346387905
0.0,1,0,1,0,0,36.68972156243132,-1.4970584539244365,0.3668972156243132,-0.9248530432196064,0.0637855345112602
0.0,1,0,1,0,0,188.12140400012177,-0.4465220930514159,1.8812140400012176,-0.8735673257729575,1.2166446728113618
0.0,1,0,1,0,0,448.7761605940139,0.6443587664467071,4.487761605940139,-1.2602681795022324,-0.5126440346387905
0.0,0,0,0,0,1,301.73163325493164,-0.2942326175986311,3.0173163325493166,-1.388206928632909,-1.089073603788841
2124.58,0,1,1,0,0,147.08370544213446,-0.9997232305301116,1.4708370544213447,-1.326898280509984,1.3607520650988745
5577.84,0,1,0,0,1,491.413669761951,0.2069287989356978,4.91413669761951,-1.5933239661239478,1.0725372805238491
0.0,0,0,1,1,0,325.2571966691822,0.0199345287189668,3.252571966691822,-1.2357102771923192,0.6402151036613111
3385.8,1,1,1,0,0,247.07556463677167,-0.5590226540884684,2.4707556463677167,-1.390721272067164,0.9284298882363364
0.0,1,0,1,1,0,4.402952074533783,-1.7219233006264316,0.0440295207453378,-1.4412922960033911,-0.5126440346387905
0.0,1,0,1,0,0,33.24126035820969,-1.3703712772267294,0.3324126035820969,0.1850573677001658,0.4961077113737983
0.0,1,0,0,0,1,103.0532144314274,-0.197574942129413,1.030532144314274,1.1226749780171843,0.3520003190862856
0.0,0,0,0,0,1,139.28975434054647,-0.0124745501609766,1.392897543405465,0.4893101447753664,1.5048594573863872
0.0,1,0,0,0,1,121.26980499695308,-0.073221917959124,1.2126980499695308,0.8205662814732491,0.2078929267987729
0.0,0,0,1,0,0,294.27867609904,1.5138445598711678,2.9427867609903995,0.1558152091291752,0.0637855345112602
0.0,1,0,0,0,1,97.67007860657128,-1.1386122943921058,0.9767007860657128,-1.0480558714980912,0.7843224959488238
0.0,1,0,1,0,0,690.5650431398692,1.3706436034660088,6.905650431398692,-1.4599173811002852,0.0637855345112602
