Amount,Account Balance,User Device Recognition,Known Threat Flag,Login Location Match,Spending Pattern Deviation,Transaction_Hour,Transaction_Day,Transaction_Month,High_Value_Transaction,Low_Balance,Type_Deposit,Type_Transfer,Type_Withdrawal,Location_California,Location_Florida,Location_New York,Location_Texas,Transaction_Weekday_Friday,Transaction_Weekday_Monday,Transaction_Weekday_Saturday,Transaction_Weekday_Sunday,Transaction_Weekday_Thursday,Transaction_Weekday_Wednesday
0.7431107624395422,0.7068059973701161,0,0,1,0,-1.3792550317444587,0.2921803535681517,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1.3582770805687254,0.5192882748663238,1,0,1,1,-0.8026192895543761,0.8824436941098722,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1.4953376991066492,-1.3926422513126058,1,0,1,0,0.927287937015872,-1.4786096680570098,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.2938412020433365,-1.279717690439432,1,0,0,0,-1.3792550317444587,-1.4786096680570098,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1.676433955808034,-0.077457018178626,0,0,1,1,-1.2350960961969382,-0.2980829869735688,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
-0.1255979898243296,0.0576040335507091,1,0,1,0,0.4948111303733098,-0.2980829869735688,0.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
-1.733462179412958,-0.7636709877458498,1,0,1,0,-0.0818246118167728,1.4727070346515927,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
-0.8607904639110533,1.3576378002124347,1,0,0,0,-1.6675729028395,0.8824436941098722,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0.834907782374051,-0.0144710699069452,1,0,1,0,-0.2259835473642935,-1.4786096680570098,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
-1.0168077217407656,1.178941904800911,1,0,1,0,1.6480826147534753,0.8824436941098722,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1.7377482532302782,0.8799914846565572,1,0,0,0,-0.8026192895543761,-0.8883463275152893,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0.7461911291113583,0.4632787274916567,1,0,1,0,0.6389700659208305,-0.8883463275152893,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0.6434610750324867,-0.4082798458821436,0,0,1,0,-0.9467782251018968,-0.8883463275152893,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.3324835821381363,-1.0646824212578012,1,0,1,0,0.6389700659208305,-0.2980829869735688,0.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1.2006620787574824,-0.2477191434080985,1,0,1,1,-0.5143014184593349,-0.8883463275152893,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1.6515782224708988,0.8169969128979828,1,0,1,0,-0.2259835473642935,-0.8883463275152893,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
-0.8454514239835609,1.3958570941253718,1,0,1,0,-0.3701424829118142,-0.2980829869735688,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
-0.0507272882269125,-1.5193385207550394,1,0,0,0,0.6389700659208305,1.4727070346515927,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
-1.6089358275249048,0.2255809347533476,1,0,0,0,0.2064932592782685,-0.2980829869735688,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
-1.2421977673799196,-0.0188259307882705,1,0,0,0,0.3506521948257892,-1.4786096680570098,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0.4242387397849195,-0.1485317971566098,1,0,0,1,1.5039236792059545,1.4727070346515927,0.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
-0.6422135055992573,-0.5103301897823452,1,0,1,0,-0.6584603540068555,-1.4786096680570098,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
-1.3607622317910375,-1.6896178929582992,1,0,1,0,1.0714468725633923,0.8824436941098722,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
0.4081845524421131,-1.3394525841521832,1,0,1,0,-1.3792550317444587,-0.2980829869735688,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
-0.978433957992206,1.1586422166531107,1,0,0,0,0.7831290014683512,0.8824436941098722,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
-1.2316100971092945,1.0396467210067624,1,0,1,0,-1.3792550317444587,0.8824436941098722,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
-0.7439493303446434,0.2839791879975732,1,0,0,1,0.7831290014683512,-0.8883463275152893,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0.516171812154537,-0.5792663440106881,1,0,1,0,-1.6675729028395,0.8824436941098722,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
-0.4166106599974977,0.6416296834274322,1,0,1,1,-0.2259835473642935,-0.8883463275152893,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
-0.5628495851192815,1.1105145362992972,0,0,1,0,0.4948111303733098,0.2921803535681517,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1.4164551949355193,1.0134485678236618,1,1,0,1,0.0623343237307478,0.2921803535681517,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0.6990995439439214,-1.4820936808610925,1,0,1,0,0.6389700659208305,1.4727070346515927,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1.6182453758693092,1.0747011952297068,1,0,1,0,1.2156058081109131,-1.4786096680570098,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
-1.5026544560373027,-0.1942707716408644,1,0,1,1,-0.5143014184593349,-0.2980829869735688,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
-0.7079024120888372,-0.8687136815981699,0,0,0,0,-1.3792550317444587,1.4727070346515927,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1.6080693514279865,-0.8136009768604491,1,0,0,0,-1.6675729028395,-0.8883463275152893,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0.0784283349788081,-1.4593535459223708,1,1,1,0,1.2156058081109131,-0.2980829869735688,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
-1.1502019015787135,0.9573355386062704,1,0,1,0,-1.0909371606494176,0.8824436941098722,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
-0.6035362402646862,0.9296455221905578,1,0,1,0,-0.5143014184593349,1.4727070346515927,0.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0.1831398706766961,0.6620587238786386,1,0,0,0,-1.0909371606494176,1.4727070346515927,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0.5778314734505182,-1.0708137204392312,1,0,0,0,0.0623343237307478,0.8824436941098722,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0.8680452716329212,1.7061646465087452,1,0,1,0,-0.0818246118167728,-0.8883463275152893,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
-1.099482251475049,1.1671277277565235,1,0,1,1,0.0623343237307478,1.4727070346515927,0.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
-1.5164445913189444,0.6591784792561384,1,0,1,0,1.0714468725633923,-0.8883463275152893,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1.67094650759199,1.7139775256344496,0,0,1,0,0.6389700659208305,-1.4786096680570098,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1.066469026928769,0.5459779668023659,1,0,1,0,-0.0818246118167728,-1.4786096680570098,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
-1.3102798013178187,-1.6574781573054302,1,0,1,0,-1.6675729028395,0.8824436941098722,0.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
0.9442276582457432,0.3965846798556794,1,1,1,0,0.4948111303733098,-0.2980829869735688,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
-1.4888364125638442,-0.5963667185209213,1,0,1,0,-1.3792550317444587,0.8824436941098722,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0.8000783589862673,1.502598614895753,1,0,0,0,-1.0909371606494176,-1.4786096680570098,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0.4663312700931123,0.4280086660963702,1,0,1,0,0.7831290014683512,0.8824436941098722,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0.0352683163336098,-0.505587271990803,0,0,1,0,0.927287937015872,-0.8883463275152893,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
-1.5583312987124858,0.8719543948716167,1,0,1,0,-0.8026192895543761,0.8824436941098722,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
-0.0255436336359257,1.308276961232821,1,0,1,1,0.4948111303733098,-1.4786096680570098,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
-0.5004329141202606,0.0200487481285882,1,0,0,0,0.0623343237307478,-1.4786096680570098,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
-0.9090088423231072,-1.5225464578795007,1,0,1,0,1.359764743658434,1.4727070346515927,0.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
-1.6721095082269652,-0.3812365909834591,0,0,0,0,-0.9467782251018968,-0.2980829869735688,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
-1.1673026461146625,-1.3884857306298362,0,0,1,0,0.7831290014683512,-0.8883463275152893,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
-0.7073442482524945,-0.0819498548502506,1,0,0,0,0.7831290014683512,1.4727070346515927,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
-0.6930587425660989,1.1349534981560805,1,0,1,0,-0.0818246118167728,0.2921803535681517,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
-0.4095533759917398,-0.3534430927250216,0,0,0,0,-0.5143014184593349,0.2921803535681517,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.217411130228137,0.0773087011028436,1,0,1,0,-0.8026192895543761,0.8824436941098722,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
-0.2590898483336373,0.0850353453596106,1,0,1,0,0.0623343237307478,-0.2980829869735688,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
-1.083776916529957,-1.4526530966059557,0,0,0,0,-0.3701424829118142,0.8824436941098722,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
-1.5600197443174226,0.1594474137654614,1,0,1,0,-1.2350960961969382,-0.2980829869735688,0.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
-0.7663456542778936,-0.1764374007446657,1,0,0,0,-1.3792550317444587,0.8824436941098722,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0.6384515546013112,1.5341519534398496,0,0,1,0,1.6480826147534753,0.8824436941098722,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
-0.7439493303446434,-1.1715360473578007,0,1,1,0,-1.6675729028395,-1.4786096680570098,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1.069643583747968,0.6459155564136074,1,0,1,0,-0.2259835473642935,0.8824436941098722,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
0.9036700784874931,0.8878043637822612,0,0,1,0,-0.3701424829118142,-0.8883463275152893,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1.0833918567418837,1.6614863609124175,1,0,1,0,1.359764743658434,1.4727070346515927,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
-0.7575894590952678,-0.5357436056581176,1,0,1,1,-0.6584603540068555,-1.4786096680570098,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
-0.4246168225250381,-0.2429417316689814,1,1,1,0,-0.5143014184593349,-0.2980829869735688,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
-1.3813096380164027,1.2361932342882724,1,0,0,0,-0.9467782251018968,-1.4786096680570098,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
-1.5713679128150646,-0.6177874599649045,1,0,1,1,-0.0818246118167728,1.4727070346515927,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0.0342810640480787,-0.6369402243558414,1,0,1,0,-0.3701424829118142,-1.4786096680570098,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
-1.3814003396398085,0.965527851155298,1,0,1,0,1.6480826147534753,-0.2980829869735688,0.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
-0.1037075018677648,-0.3682323727477397,0,0,1,0,-1.6675729028395,-1.4786096680570098,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
-1.461695696021681,0.8937631932258173,1,0,0,1,1.2156058081109131,0.8824436941098722,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1.190967470625005,-1.3546385445720122,1,0,1,0,0.6389700659208305,0.2921803535681517,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1.3526152061538246,-0.2554802816124403,1,0,1,0,0.3506521948257892,0.2921803535681517,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1.1713305691576743,1.2846572306309405,1,0,1,0,-0.5143014184593349,0.2921803535681517,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
-0.9473233011640556,-0.6616810082539044,1,0,0,1,1.2156058081109131,0.2921803535681517,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-1.1737599039963518,1.638090840969774,1,0,0,0,-0.0818246118167728,0.8824436941098722,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
-0.2768813206170604,-1.2292271746767416,0,0,1,0,0.6389700659208305,0.8824436941098722,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
-1.2537412932202818,0.1886034229531055,0,0,1,1,0.0623343237307478,0.8824436941098722,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.2322491448535082,1.015018042438318,1,0,1,0,1.6480826147534753,0.8824436941098722,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
-0.6615852792443256,-0.7904469145508293,1,0,1,0,-1.5234139672919795,-0.8883463275152893,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1.5659454244039994,0.1982099873527022,0,0,1,0,-0.6584603540068555,-1.4786096680570098,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1.2685941061643644,-1.7065630447044455,1,0,1,0,0.2064932592782685,0.8824436941098722,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
-0.3237670828698461,-0.0236637069356433,1,0,1,0,0.6389700659208305,-1.4786096680570098,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
-1.3498815255063326,-1.1364039617528132,1,0,1,0,1.0714468725633923,1.4727070346515927,0.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0.8447454199895912,-1.7095122772220956,1,0,1,0,0.3506521948257892,-0.2980829869735688,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
-0.4358847549712061,0.2919300429135766,1,0,0,0,-1.5234139672919795,1.4727070346515927,0.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
-1.536681518910344,-1.5505296728496,1,0,0,1,-1.2350960961969382,-1.4786096680570098,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
-1.2297960646411803,-0.119039471980111,1,0,0,1,0.2064932592782685,0.2921803535681517,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1.5604719302838637,-0.7793053694841519,1,1,1,0,-0.9467782251018968,-1.4786096680570098,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0.3405141643335165,1.3475310735730035,1,0,0,0,-0.6584603540068555,1.4727070346515927,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
-0.3061674794051657,1.3383556835180923,1,0,0,1,0.2064932592782685,-0.2980829869735688,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
-0.9126159761154718,0.9581547698611732,0,0,0,0,-0.2259835473642935,0.8824436941098722,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1.391850635324738,-0.617502884897412,1,0,1,0,-0.9467782251018968,-0.8883463275152893,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
-1.085210699884562,-0.4775609395862352,1,0,1,0,-1.0909371606494176,1.4727070346515927,0.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
-0.2843886242158694,1.147862858035969,1,0,0,0,0.2064932592782685,1.4727070346515927,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
-0.7824103071926316,1.593912717613282,0,0,0,0,-1.6675729028395,0.2921803535681517,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-0.4704246308688869,-0.2853951576467313,1,0,1,0,1.359764743658434,-0.2980829869735688,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
0.6059559537542356,1.490482615810086,1,0,1,0,-1.5234139672919795,0.8824436941098722,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0.6328420080460673,-1.3864764581836009,1,0,0,0,0.4948111303733098,-0.2980829869735688,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0.2991716666804091,0.1172095749600543,1,0,0,0,0.4948111303733098,-0.8883463275152893,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0.1182812328936759,1.7240583818132,1,0,1,0,0.927287937015872,-0.8883463275152893,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
-0.6430891251175199,1.3889927985579762,1,0,1,1,-1.3792550317444587,0.2921803535681517,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
-0.2497859548866001,-0.8416876736732727,1,0,0,0,0.6389700659208305,-0.8883463275152893,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
-0.8441362504441785,1.4255650064742136,1,0,0,0,0.6389700659208305,-0.8883463275152893,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0.8927858836788105,-0.3392057158635014,1,0,1,0,-1.0909371606494176,0.2921803535681517,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.3530357990380656,1.4216499434244678,1,0,0,0,1.359764743658434,0.8824436941098722,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
-0.7643885923267172,0.9846202511379792,1,0,1,0,0.4948111303733098,0.8824436941098722,0.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
0.625261445443738,0.7538643653491088,1,0,1,1,-1.2350960961969382,-0.8883463275152893,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
-1.2830518716762271,-1.0567488133155851,0,0,1,0,0.7831290014683512,-0.8883463275152893,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.533289999310372,1.29682497063797,1,0,0,1,0.0623343237307478,0.2921803535681517,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.2731193696191144,-0.8087114597917137,1,0,0,0,-0.0818246118167728,0.8824436941098722,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
-1.6429698674459,0.825171978473223,1,0,1,0,1.0714468725633923,-0.8883463275152893,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
-1.4061967680693324,-0.1579486448445447,1,0,1,0,1.2156058081109131,1.4727070346515927,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
-0.6667552717784498,1.7182202811861564,1,0,1,0,-1.2350960961969382,0.2921803535681517,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0.7778564612518742,1.0517454731186424,1,0,0,0,0.7831290014683512,0.8824436941098722,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
-1.5068790585736216,0.6081878012536124,1,1,0,0,-0.3701424829118142,0.8824436941098722,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0.8628892331947053,-0.7863852522238904,1,0,0,0,0.2064932592782685,0.8824436941098722,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
-0.7544358334199316,1.1274596880454433,1,0,1,0,1.0714468725633923,-0.2980829869735688,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1.2899996892881065,0.9595603982248484,0,0,1,0,1.359764743658434,1.4727070346515927,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1.1735457818831594,-0.0046747887956869,1,0,1,0,0.2064932592782685,-0.8883463275152893,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
-0.8752678384161917,-1.378361757016617,1,0,1,0,-0.0818246118167728,-0.8883463275152893,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0.1108157915825926,0.8278883768447427,1,0,0,0,1.6480826147534753,-0.2980829869735688,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
-1.160967486572173,0.6959145334233563,1,0,1,0,0.927287937015872,0.2921803535681517,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1.5072056576768855,-0.060529113406267,1,0,1,0,-0.0818246118167728,0.8824436941098722,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0.0605915118836821,0.3819678695708354,1,0,1,0,1.2156058081109131,-0.8883463275152893,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
-1.1305754656833136,-1.1938881253863052,1,0,1,0,-1.5234139672919795,1.4727070346515927,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
0.1231895861295143,-1.0342070185754189,1,0,1,0,-1.3792550317444587,0.8824436941098722,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
-1.0975775173835296,1.0660949553097805,0,0,0,1,-1.2350960961969382,-0.8883463275152893,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0.5714300319524632,1.6998695010763352,0,0,0,0,-1.0909371606494176,-1.4786096680570098,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
-1.5830509796145125,1.0682853209807837,1,0,0,0,-1.6675729028395,0.2921803535681517,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1.1433281871931569,-1.1073341874341065,1,0,1,0,1.6480826147534753,0.8824436941098722,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
-0.8059369128944759,-1.626735426529343,1,0,1,0,-0.5143014184593349,0.8824436941098722,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
-1.0151960236633262,-1.147597247740853,1,1,0,0,1.359764743658434,-0.8883463275152893,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
-1.6659069125956072,-0.739801176024052,1,0,0,0,1.0714468725633923,-1.4786096680570098,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
-1.4681703965232564,-0.9967983324304912,1,0,0,0,0.3506521948257892,-0.8883463275152893,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0.61049103492452,1.2976183314321916,0,0,0,0,1.0714468725633923,-0.2980829869735688,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1.4003661223529411,0.0940296421897537,1,0,1,0,1.5039236792059545,-1.4786096680570098,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0.124166372843114,1.4481930360833166,0,0,0,1,-1.5234139672919795,-0.2980829869735688,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1.5760342357458934,-1.128142661308636,1,0,1,0,1.2156058081109131,0.2921803535681517,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0.7391687303453719,0.541623105921041,0,0,1,0,-1.2350960961969382,0.8824436941098722,0.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
-0.6172984673545105,-1.699974700717649,0,0,0,0,-1.5234139672919795,-0.8883463275152893,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
-0.3096071640466274,-0.7538488361739106,1,0,1,0,-0.6584603540068555,-1.4786096680570098,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
-1.7206558078928706,0.2536762550530649,1,0,1,0,0.0623343237307478,-0.8883463275152893,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
-1.1700271833408102,-0.3629030578474251,1,0,1,0,-1.6675729028395,0.2921803535681517,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.918238154616037,-1.1359210464867653,1,0,1,0,0.3506521948257892,1.4727070346515927,0.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
-0.4641836614737802,0.2146463533721194,0,0,1,0,0.0623343237307478,-1.4786096680570098,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0.99802069797327,0.926566937369502,1,0,1,1,-1.3792550317444587,-1.4786096680570098,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
-0.0817332893357487,-0.0736281899978173,1,0,0,1,-1.3792550317444587,-1.4786096680570098,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1.1993922560298025,1.1659204395914042,1,0,1,1,1.6480826147534753,0.2921803535681517,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-1.00780732987974,-1.570493045008546,1,0,1,0,0.2064932592782685,-0.2980829869735688,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
-0.2759743043830034,-1.617715259238519,1,0,0,0,0.6389700659208305,-0.8883463275152893,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
-1.540623551004514,-1.552771779441965,1,0,0,0,-0.6584603540068555,0.8824436941098722,0.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
0.8325286090216405,-0.0522074485538341,1,0,1,0,1.359764743658434,-0.8883463275152893,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1.1156572150064683,-1.2830980973017678,1,0,1,1,-1.5234139672919795,0.2921803535681517,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
-0.7919514202701143,1.7086395872472415,1,0,0,0,0.7831290014683512,-1.4786096680570098,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.8572622440195756,1.1323664520879664,1,0,1,0,-1.3792550317444587,-0.2980829869735688,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
0.0859181959577316,-1.0044214948445336,1,0,0,0,1.6480826147534753,0.8824436941098722,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
-1.565154851611775,0.5684421501604888,0,0,0,1,1.2156058081109131,0.2921803535681517,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0.0349194639358956,1.158323147638043,1,0,1,0,-0.5143014184593349,-0.8883463275152893,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
-0.8392174316364086,-0.338731424084347,1,0,1,0,1.2156058081109131,0.2921803535681517,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
-0.1985325606144329,1.161324121077055,1,0,0,0,0.2064932592782685,-0.2980829869735688,0.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
1.6892507929000529,0.0774466768931433,1,0,0,1,1.5039236792059545,-1.4786096680570098,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0.7754703108515092,1.671067054851333,1,0,0,0,0.2064932592782685,1.4727070346515927,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
-1.1162725173770325,-1.6348932451307956,1,1,0,1,0.4948111303733098,-0.2980829869735688,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
-1.42747327580592,-0.2491678892062421,1,0,1,0,-1.0909371606494176,-0.8883463275152893,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
